parent_theme_name,decade,rgb,part_quantity
Train,1990,FFFFFF,1185.0
Train,2000,0020A0,9.0
Train,2000,0055BF,122.0
Train,2000,05131D,1531.0
Train,2000,0A3463,12.0
Train,2000,184632,249.0
Train,2000,237841,192.0
Train,2000,352100,15.0
Train,2000,4B9F4A,2.0
Train,2000,4C61DB,1.0
Train,2000,575857,4.0
Train,2000,582A12,127.0
Train,2000,583927,1.0
Train,2000,5A93DB,2.0
Train,2000,6074A1,2.0
Train,2000,635F52,70.0
Train,2000,6C6E68,435.0
Train,2000,6D6E5C,86.0
Train,2000,720E0F,3.0
Train,2000,84B68D,1.0
Train,2000,923978,1.0
Train,2000,9BA19D,335.0
Train,2000,A0A5A9,476.0
Train,2000,A5A9B4,3.0
Train,2000,A95500,2.0
Train,2000,AA7F2E,11.0
Train,2000,AEEFEC,3.0
Train,2000,C870A0,4.0
Train,2000,C91A09,673.0
Train,2000,E0E0E0,54.0
Train,2000,E4CD9E,112.0
Train,2000,F08F1C,5.0
Train,2000,F2CD37,461.0
Train,2000,F5CD2F,28.0
Train,2000,FCFCFC,84.0
Train,2000,FE8A18,68.0
Train,2000,FF800D,2.0
Train,2000,FFFFFF,328.0
Train,2010,0055BF,108.0
Train,2010,05131D,1547.0
Train,2010,0A3463,10.0
Train,2010,237841,67.0
Train,2010,352100,3.0
Train,2010,3592C3,238.0
Train,2010,3F3691,1.0
Train,2010,582A12,82.0
Train,2010,5A93DB,3.0
Train,2010,635F52,42.0
Train,2010,6C6E68,555.0
Train,2010,720E0F,2.0
Train,2010,84B68D,3.0
Train,2010,958A73,9.0
Train,2010,A0A5A9,847.0
Train,2010,A5A9B4,14.0
Train,2010,AEEFEC,1.0
Train,2010,BBE90B,6.0
Train,2010,C91A09,422.0
Train,2010,E0E0E0,44.0
Train,2010,E4CD9E,26.0
Train,2010,F08F1C,24.0
Train,2010,F2CD37,286.0
Train,2010,F5CD2F,13.0
Train,2010,F8F184,3.0
Train,2010,FCFCFC,92.0
Train,2010,FE8A18,197.0
Train,2010,FFFFFF,388.0
Ultimate Collector Series,2000,0020A0,106.0
Ultimate Collector Series,2000,0055BF,772.0
Ultimate Collector Series,2000,05131D,4511.0
Ultimate Collector Series,2000,0A3463,16.0
Ultimate Collector Series,2000,184632,2.0
Ultimate Collector Series,2000,237841,7.0
Ultimate Collector Series,2000,4C61DB,1.0
Ultimate Collector Series,2000,575857,16.0
Ultimate Collector Series,2000,582A12,112.0
Ultimate Collector Series,2000,635F52,41.0
Ultimate Collector Series,2000,6C6E68,4764.0
Ultimate Collector Series,2000,6D6E5C,1590.0
Ultimate Collector Series,2000,720E0F,245.0
Ultimate Collector Series,2000,898788,7.0
Ultimate Collector Series,2000,9BA19D,3019.0
Ultimate Collector Series,2000,9CA3A8,2.0
Ultimate Collector Series,2000,A0A5A9,7309.0
Ultimate Collector Series,2000,A5A9B4,7.0
Ultimate Collector Series,2000,A95500,36.0
Ultimate Collector Series,2000,AA7F2E,3.0
Ultimate Collector Series,2000,AE7A59,17.0
Ultimate Collector Series,2000,AEEFEC,16.0
Ultimate Collector Series,2000,C91A09,481.0
Ultimate Collector Series,2000,E0E0E0,15.0
Ultimate Collector Series,2000,E4CD9E,342.0
Ultimate Collector Series,2000,F08F1C,5.0
Ultimate Collector Series,2000,F2CD37,223.0
Ultimate Collector Series,2000,F6D7B3,14.0
Ultimate Collector Series,2000,F8F184,149.0
Ultimate Collector Series,2000,FCFCFC,49.0
Ultimate Collector Series,2000,FE8A18,22.0
Ultimate Collector Series,2000,FF800D,58.0
Ultimate Collector Series,2000,FFFFFF,2073.0
Ultimate Collector Series,2010,0020A0,26.0
Ultimate Collector Series,2010,0055BF,458.0
Ultimate Collector Series,2010,05131D,2009.0
Ultimate Collector Series,2010,0A3463,7.0
Ultimate Collector Series,2010,184632,70.0
Ultimate Collector Series,2010,237841,42.0
Ultimate Collector Series,2010,352100,1.0
Ultimate Collector Series,2010,575857,7.0
Ultimate Collector Series,2010,582A12,44.0
Ultimate Collector Series,2010,6074A1,1.0
Ultimate Collector Series,2010,635F52,6.0
Ultimate Collector Series,2010,6C6E68,2379.0
Ultimate Collector Series,2010,720E0F,342.0
Ultimate Collector Series,2010,898788,64.0
Ultimate Collector Series,2010,958A73,265.0
Ultimate Collector Series,2010,9CA3A8,1.0
Ultimate Collector Series,2010,9FC3E9,9.0
Ultimate Collector Series,2010,A0A5A9,3860.0
Ultimate Collector Series,2010,A0BCAC,92.0
Ultimate Collector Series,2010,A5A9B4,39.0
Ultimate Collector Series,2010,AA7F2E,2.0
Ultimate Collector Series,2010,AEEFEC,22.0
Ultimate Collector Series,2010,BBE90B,23.0
Ultimate Collector Series,2010,C91A09,349.0
Ultimate Collector Series,2010,DF6695,12.0
Ultimate Collector Series,2010,E0E0E0,2.0
Ultimate Collector Series,2010,E4CD9E,472.0
Ultimate Collector Series,2010,F08F1C,21.0
Ultimate Collector Series,2010,F2CD37,140.0
Ultimate Collector Series,2010,F5CD2F,31.0
Ultimate Collector Series,2010,F6D7B3,21.0
Ultimate Collector Series,2010,F8F184,1.0
Ultimate Collector Series,2010,FCFCFC,41.0
Ultimate Collector Series,2010,FE8A18,17.0
Ultimate Collector Series,2010,FF800D,8.0
Ultimate Collector Series,2010,FFFFFF,2793.0
Universal Building Set,1960,0055BF,93.0
Universal Building Set,1960,05131D,89.0
Universal Building Set,1960,237841,11.0
Universal Building Set,1960,9BA19D,5.0
Universal Building Set,1960,C91A09,283.0
Universal Building Set,1960,F2CD37,62.0
Universal Building Set,1960,FCFCFC,36.0
Universal Building Set,1960,FFFFFF,167.0
Universal Building Set,1970,0020A0,3.0
Universal Building Set,1970,0055BF,1743.0
Universal Building Set,1970,05131D,1728.0
Universal Building Set,1970,237841,77.0
Universal Building Set,1970,4C61DB,1.0
Universal Building Set,1970,583927,8.0
Universal Building Set,1970,84B68D,3.0
Universal Building Set,1970,9BA19D,165.0
Universal Building Set,1970,A5A9B4,18.0
Universal Building Set,1970,C91A09,3317.0
Universal Building Set,1970,F2CD37,1587.0
Universal Building Set,1970,F5CD2F,2.0
Universal Building Set,1970,FCFCFC,465.0
Universal Building Set,1970,FFFFFF,2207.0
Universal Building Set,1980,0020A0,17.0
Universal Building Set,1980,0055BF,3216.0
Universal Building Set,1980,05131D,2338.0
Universal Building Set,1980,237841,370.0
Universal Building Set,1980,583927,16.0
Universal Building Set,1980,6D6E5C,3.0
Universal Building Set,1980,84B68D,13.0
Universal Building Set,1980,9BA19D,445.0
Universal Building Set,1980,C91A09,5669.0
Universal Building Set,1980,F2CD37,3732.0
Universal Building Set,1980,F5CD2F,36.0
Universal Building Set,1980,FCFCFC,398.0
Universal Building Set,1980,FFFFFF,3236.0
Universal Building Set,1990,0020A0,24.0
Universal Building Set,1990,0055BF,7027.0
Universal Building Set,1990,05131D,4210.0
Universal Building Set,1990,237841,1299.0
Universal Building Set,1990,4354A3,4.0
Universal Building Set,1990,4B9F4A,10.0
Universal Building Set,1990,583927,36.0
Universal Building Set,1990,6D6E5C,80.0
Universal Building Set,1990,84B68D,29.0
Universal Building Set,1990,9BA19D,508.0
Universal Building Set,1990,AEEFEC,58.0
Universal Building Set,1990,C2DAB8,7.0
Universal Building Set,1990,C870A0,5.0
Universal Building Set,1990,C91A09,8507.0
Universal Building Set,1990,E0E0E0,2.0
Universal Building Set,1990,E4CD9E,7.0
Universal Building Set,1990,F2CD37,6889.0
Universal Building Set,1990,F5CD2F,64.0
Universal Building Set,1990,F785B1,20.0
Universal Building Set,1990,FC97AC,37.0
Universal Building Set,1990,FCFCFC,243.0
Universal Building Set,1990,FF800D,5.0
Universal Building Set,1990,FFFFFF,8059.0
Universal Building Set,2000,0020A0,1.0
Universal Building Set,2000,0055BF,321.0
Universal Building Set,2000,05131D,155.0
Universal Building Set,2000,237841,126.0
Universal Building Set,2000,6D6E5C,19.0
Universal Building Set,2000,84B68D,8.0
Universal Building Set,2000,9BA19D,10.0
Universal Building Set,2000,AEEFEC,4.0
Universal Building Set,2000,C91A09,341.0
Universal Building Set,2000,F2CD37,331.0
Universal Building Set,2000,FCFCFC,11.0
Universal Building Set,2000,FFFFFF,297.0
Vehicle,1960,0055BF,273.0
Vehicle,1960,05131D,305.0
Vehicle,1960,9BA19D,237.0
Vehicle,1960,C91A09,791.0
Vehicle,1960,F2CD37,148.0
Vehicle,1960,FCFCFC,119.0
Vehicle,1960,FFFFFF,330.0
Western,1990,0055BF,121.0
Western,1990,05131D,813.0
Western,1990,237841,96.0
Western,1990,583927,545.0
Western,1990,6D6E5C,112.0
Western,1990,9BA19D,432.0
Western,1990,BBA53D,19.0
Western,1990,C91A09,125.0
Western,1990,E4CD9E,54.0
Western,1990,F2CD37,77.0
Western,1990,FCFCFC,6.0
Western,1990,FF800D,28.0
Western,1990,FFFFFF,167.0
Western,2000,0055BF,49.0
Western,2000,05131D,354.0
Western,2000,237841,37.0
Western,2000,583927,464.0
Western,2000,6D6E5C,35.0
Western,2000,9BA19D,212.0
Western,2000,BBA53D,9.0
Western,2000,C91A09,62.0
Western,2000,E4CD9E,35.0
Western,2000,F2CD37,37.0
Western,2000,FCFCFC,3.0
Western,2000,FF800D,15.0
Western,2000,FFFFFF,62.0
World City,2000,0020A0,17.0
World City,2000,0055BF,89.0
World City,2000,05131D,875.0
World City,2000,0A3463,19.0
World City,2000,237841,6.0
World City,2000,582A12,31.0
World City,2000,583927,42.0
World City,2000,5A93DB,13.0
World City,2000,635F52,225.0
World City,2000,6C6E68,448.0
World City,2000,6D6E5C,214.0
World City,2000,84B68D,40.0
World City,2000,898788,2.0
World City,2000,9BA19D,373.0
World City,2000,A0A5A9,316.0
World City,2000,A95500,3.0
World City,2000,BBA53D,6.0
World City,2000,C91A09,306.0
World City,2000,E4CD9E,5.0
World City,2000,F2CD37,255.0
World City,2000,F5CD2F,57.0
World City,2000,FCFCFC,38.0
World City,2000,FE8A18,19.0
World City,2000,FFA70B,2.0
World City,2000,FFFFFF,1219.0
World Racers,2010,6C6E68,8.0
World Racers,2010,A0A5A9,4.0
World Racers,2010,C91A09,10.0
World Racers,2010,F2CD37,4.0
X-Pod,2000,0020A0,12.0
X-Pod,2000,0055BF,22.0
X-Pod,2000,05131D,59.0
X-Pod,2000,237841,20.0
X-Pod,2000,635F52,3.0
X-Pod,2000,6C6E68,6.0
X-Pod,2000,A0A5A9,21.0
X-Pod,2000,A5A9B4,4.0
X-Pod,2000,BBE90B,10.0
X-Pod,2000,C91A09,27.0
X-Pod,2000,F2CD37,16.0
X-Pod,2000,F5CD2F,4.0
X-Pod,2000,F8F184,3.0
X-Pod,2000,FCFCFC,1.0
X-Pod,2000,FE8A18,9.0
X-Pod,2000,FF800D,5.0
X-Pod,2000,FFFFFF,26.0
